internal_id,variant_1,variant_2,properties_id,properties_value
3621,3,6,4,Green stripes
3621,3,6,5,Bedding
3621,3,7,1,Desk
3621,3,7,2,Does not play music
3621,3,7,3,No lighting
3621,3,7,4,Red stripes
3621,3,7,5,Bedding
3621,4,0,1,Desk
3621,4,0,2,Does not play music
3621,4,0,3,No lighting
3621,4,0,4,White
3621,4,0,5,Bedding
3621,4,1,1,Desk
3621,4,1,2,Does not play music
3621,4,1,3,No lighting
3621,4,1,4,Black
3621,4,1,5,Bedding
3621,4,2,1,Desk
3621,4,2,2,Does not play music
3621,4,2,3,No lighting
3621,4,2,4,Light blue
3621,4,2,5,Bedding
3621,4,3,1,Desk
3621,4,3,2,Does not play music
3621,4,3,3,No lighting
3621,4,3,4,Orange
3621,4,3,5,Bedding
3621,4,4,1,Desk
3621,4,4,2,Does not play music
3621,4,4,3,No lighting
3621,4,4,4,Yellow
3621,4,4,5,Bedding
3621,4,5,1,Desk
3621,4,5,2,Does not play music
3621,4,5,3,No lighting
3621,4,5,4,Pink
3621,4,5,5,Bedding
3621,4,6,1,Desk
3621,4,6,2,Does not play music
3621,4,6,3,No lighting
3621,4,6,4,Green stripes
3621,4,6,5,Bedding
3621,4,7,1,Desk
3621,4,7,2,Does not play music
3621,4,7,3,No lighting
3621,4,7,4,Red stripes
3621,4,7,5,Bedding
3621,5,0,1,Desk
3621,5,0,2,Does not play music
3621,5,0,3,No lighting
3621,5,0,4,White
3621,5,0,5,Bedding
3621,5,1,1,Desk
3621,5,1,2,Does not play music
3621,5,1,3,No lighting
3621,5,1,4,Black
3621,5,1,5,Bedding
3621,5,2,1,Desk
3621,5,2,2,Does not play music
3621,5,2,3,No lighting
3621,5,2,4,Light blue
3621,5,2,5,Bedding
3621,5,3,1,Desk
3621,5,3,2,Does not play music
3621,5,3,3,No lighting
3621,5,3,4,Orange
3621,5,3,5,Bedding
3621,5,4,1,Desk
3621,5,4,2,Does not play music
3621,5,4,3,No lighting
3621,5,4,4,Yellow
3621,5,4,5,Bedding
3621,5,5,1,Desk
3621,5,5,2,Does not play music
3621,5,5,3,No lighting
3621,5,5,4,Pink
3621,5,5,5,Bedding
3621,5,6,1,Desk
3621,5,6,2,Does not play music
3621,5,6,3,No lighting
3621,5,6,4,Green stripes
3621,5,6,5,Bedding
3621,5,7,1,Desk
3621,5,7,2,Does not play music
3621,5,7,3,No lighting
3621,5,7,4,Red stripes
3621,5,7,5,Bedding
3621,6,0,1,Desk
3621,6,0,2,Does not play music
3621,6,0,3,No lighting
3621,6,0,4,White
3621,6,0,5,Bedding
3621,6,1,1,Desk
3621,6,1,2,Does not play music
3621,6,1,3,No lighting
3621,6,1,4,Black
3621,6,1,5,Bedding
3621,6,2,1,Desk
3621,6,2,2,Does not play music
3621,6,2,3,No lighting
3621,6,2,4,Light blue
3621,6,2,5,Bedding
3621,6,3,1,Desk
3621,6,3,2,Does not play music
3621,6,3,3,No lighting
3621,6,3,4,Orange
3621,6,3,5,Bedding
3621,6,4,1,Desk
3621,6,4,2,Does not play music
3621,6,4,3,No lighting
3621,6,4,4,Yellow
3621,6,4,5,Bedding
3621,6,5,1,Desk
3621,6,5,2,Does not play music
3621,6,5,3,No lighting
3621,6,5,4,Pink
3621,6,5,5,Bedding
3621,6,6,1,Desk
3621,6,6,2,Does not play music
3621,6,6,3,No lighting
3621,6,6,4,Green stripes
3621,6,6,5,Bedding
3621,6,7,1,Desk
3621,6,7,2,Does not play music
3621,6,7,3,No lighting
3621,6,7,4,Red stripes
3621,6,7,5,Bedding
3621,7,0,1,Desk
3621,7,0,2,Does not play music
3621,7,0,3,No lighting
3621,7,0,4,White
3621,7,0,5,Bedding
3621,7,1,1,Desk
3621,7,1,2,Does not play music
3621,7,1,3,No lighting
3621,7,1,4,Black
3621,7,1,5,Bedding
3621,7,2,1,Desk
3621,7,2,2,Does not play music
3621,7,2,3,No lighting
3621,7,2,4,Light blue
3621,7,2,5,Bedding
3621,7,3,1,Desk
3621,7,3,2,Does not play music
3621,7,3,3,No lighting
3621,7,3,4,Orange
3621,7,3,5,Bedding
3621,7,4,1,Desk
3621,7,4,2,Does not play music
3621,7,4,3,No lighting
3621,7,4,4,Yellow
3621,7,4,5,Bedding
3621,7,5,1,Desk
3621,7,5,2,Does not play music
3621,7,5,3,No lighting
3621,7,5,4,Pink
3621,7,5,5,Bedding
3621,7,6,1,Desk
3621,7,6,2,Does not play music
3621,7,6,3,No lighting
3621,7,6,4,Green stripes
3621,7,6,5,Bedding
3621,7,7,1,Desk
3621,7,7,2,Does not play music
3621,7,7,3,No lighting
3621,7,7,4,Red stripes
3621,7,7,5,Bedding
4041,0,0,1,Bed
4041,0,0,2,Does not play music
4041,0,0,3,No lighting
4041,0,0,4,Southwestern flair
4041,0,0,5,Bedding
4041,0,1,1,Bed
4041,0,1,2,Does not play music
4041,0,1,3,No lighting
4041,0,1,4,Geometric print
4041,0,1,5,Bedding
4041,0,2,1,Bed
4041,0,2,2,Does not play music
4041,0,2,3,No lighting
4041,0,2,4,Bears
4041,0,2,5,Bedding
4041,0,3,1,Bed
4041,0,3,2,Does not play music
4041,0,3,3,No lighting
4041,0,3,4,Quilted
4041,0,3,5,Bedding
4041,1,0,1,Bed
4041,1,0,2,Does not play music
4041,1,0,3,No lighting
4041,1,0,4,Southwestern flair
4041,1,0,5,Bedding
4041,1,1,1,Bed
4041,1,1,2,Does not play music
4041,1,1,3,No lighting
4041,1,1,4,Geometric print
4041,1,1,5,Bedding
4041,1,2,1,Bed
4041,1,2,2,Does not play music
4041,1,2,3,No lighting
4041,1,2,4,Bears
4041,1,2,5,Bedding
4041,1,3,1,Bed
4041,1,3,2,Does not play music
4041,1,3,3,No lighting
4041,1,3,4,Quilted
4041,1,3,5,Bedding
4041,2,0,1,Bed
4041,2,0,2,Does not play music
4041,2,0,3,No lighting
4041,2,0,4,Southwestern flair
4041,2,0,5,Bedding
4041,2,1,1,Bed
4041,2,1,2,Does not play music
4041,2,1,3,No lighting
4041,2,1,4,Geometric print
4041,2,1,5,Bedding
4041,2,2,1,Bed
4041,2,2,2,Does not play music
4041,2,2,3,No lighting
4041,2,2,4,Bears
4041,2,2,5,Bedding
4041,2,3,1,Bed
4041,2,3,2,Does not play music
4041,2,3,3,No lighting
4041,2,3,4,Quilted
4041,2,3,5,Bedding
4041,3,0,1,Bed
4041,3,0,2,Does not play music
4041,3,0,3,No lighting
4041,3,0,4,Southwestern flair
4041,3,0,5,Bedding
4041,3,1,1,Bed
4041,3,1,2,Does not play music
4041,3,1,3,No lighting
4041,3,1,4,Geometric print
4041,3,1,5,Bedding
4041,3,2,1,Bed
4041,3,2,2,Does not play music
4041,3,2,3,No lighting
4041,3,2,4,Bears
4041,3,2,5,Bedding
4041,3,3,1,Bed
4041,3,3,2,Does not play music
4041,3,3,3,No lighting
4041,3,3,4,Quilted
4041,3,3,5,Bedding
4042,0,0,1,Sofa
4042,0,0,2,Does not play music
4042,0,0,3,No lighting
4042,0,0,4,
4042,0,0,5,
4042,1,0,1,Sofa
4042,1,0,2,Does not play music
4042,1,0,3,No lighting
4042,1,0,4,
4042,1,0,5,
4042,2,0,1,Sofa
4042,2,0,2,Does not play music
4042,2,0,3,No lighting
4042,2,0,4,
4042,2,0,5,
4042,3,0,1,Sofa
4042,3,0,2,Does not play music
4042,3,0,3,No lighting
4042,3,0,4,
4042,3,0,5,
4039,0,0,1,Sofa
4039,0,0,2,Does not play music
4039,0,0,3,No lighting
4039,0,0,4,
4039,0,0,5,Cushion
4039,0,1,1,Sofa
4039,0,1,2,Does not play music
4039,0,1,3,No lighting
4039,0,1,4,Southwestern flair
4039,0,1,5,Cushion
4039,0,2,1,Sofa
4039,0,2,2,Does not play music
4039,0,2,3,No lighting
4039,0,2,4,Geometric print
4039,0,2,5,Cushion
4039,0,3,1,Sofa
4039,0,3,2,Does not play music
4039,0,3,3,No lighting
4039,0,3,4,Bears
4039,0,3,5,Cushion
4039,0,4,1,Sofa
4039,0,4,2,Does not play music
4039,0,4,3,No lighting
4039,0,4,4,Quilted
4039,0,4,5,Cushion
4039,1,0,1,Sofa
4039,1,0,2,Does not play music
4039,1,0,3,No lighting
4039,1,0,4,
4039,1,0,5,Cushion
4039,1,1,1,Sofa
4039,1,1,2,Does not play music
4039,1,1,3,No lighting
4039,1,1,4,Southwestern flair
4039,1,1,5,Cushion
4039,1,2,1,Sofa
4039,1,2,2,Does not play music
4039,1,2,3,No lighting
4039,1,2,4,Geometric print
4039,1,2,5,Cushion
4039,1,3,1,Sofa
4039,1,3,2,Does not play music
4039,1,3,3,No lighting
4039,1,3,4,Bears
4039,1,3,5,Cushion
4039,1,4,1,Sofa
4039,1,4,2,Does not play music
4039,1,4,3,No lighting
4039,1,4,4,Quilted
4039,1,4,5,Cushion
4039,2,0,1,Sofa
4039,2,0,2,Does not play music
4039,2,0,3,No lighting
4039,2,0,4,
4039,2,0,5,Cushion
4039,2,1,1,Sofa
4039,2,1,2,Does not play music
4039,2,1,3,No lighting
4039,2,1,4,Southwestern flair
4039,2,1,5,Cushion
4039,2,2,1,Sofa
4039,2,2,2,Does not play music
4039,2,2,3,No lighting
4039,2,2,4,Geometric print
4039,2,2,5,Cushion
4039,2,3,1,Sofa
4039,2,3,2,Does not play music
4039,2,3,3,No lighting
4039,2,3,4,Bears
4039,2,3,5,Cushion
4039,2,4,1,Sofa
4039,2,4,2,Does not play music
4039,2,4,3,No lighting
4039,2,4,4,Quilted
4039,2,4,5,Cushion
4039,3,0,1,Sofa
4039,3,0,2,Does not play music
4039,3,0,3,No lighting
4039,3,0,4,
4039,3,0,5,Cushion
4039,3,1,1,Sofa
4039,3,1,2,Does not play music
4039,3,1,3,No lighting
4039,3,1,4,Southwestern flair
4039,3,1,5,Cushion
4039,3,2,1,Sofa
4039,3,2,2,Does not play music
4039,3,2,3,No lighting
4039,3,2,4,Geometric print
4039,3,2,5,Cushion
4039,3,3,1,Sofa
4039,3,3,2,Does not play music
4039,3,3,3,No lighting
4039,3,3,4,Bears
4039,3,3,5,Cushion
4039,3,4,1,Sofa
4039,3,4,2,Does not play music
4039,3,4,3,No lighting
4039,3,4,4,Quilted
4039,3,4,5,Cushion
4036,0,0,1,Shelf
4036,0,0,2,Does not play music
4036,0,0,3,No lighting
4036,0,0,4,
4036,0,0,5,Mat
4036,0,1,1,Shelf
4036,0,1,2,Does not play music
4036,0,1,3,No lighting
4036,0,1,4,Southwestern flair
4036,0,1,5,Mat
4036,0,2,1,Shelf
4036,0,2,2,Does not play music
4036,0,2,3,No lighting
4036,0,2,4,Geometric print
4036,0,2,5,Mat
4036,0,3,1,Shelf
4036,0,3,2,Does not play music
4036,0,3,3,No lighting
4036,0,3,4,Bears
4036,0,3,5,Mat
4036,0,4,1,Shelf
4036,0,4,2,Does not play music
4036,0,4,3,No lighting
4036,0,4,4,Quilted
4036,0,4,5,Mat
4036,1,0,1,Shelf
4036,1,0,2,Does not play music
4036,1,0,3,No lighting
4036,1,0,4,
4036,1,0,5,Mat
4036,1,1,1,Shelf
4036,1,1,2,Does not play music
4036,1,1,3,No lighting
4036,1,1,4,Southwestern flair
4036,1,1,5,Mat
4036,1,2,1,Shelf
4036,1,2,2,Does not play music
4036,1,2,3,No lighting
4036,1,2,4,Geometric print
4036,1,2,5,Mat
4036,1,3,1,Shelf
4036,1,3,2,Does not play music
4036,1,3,3,No lighting
4036,1,3,4,Bears
4036,1,3,5,Mat
4036,1,4,1,Shelf
4036,1,4,2,Does not play music
4036,1,4,3,No lighting
4036,1,4,4,Quilted
4036,1,4,5,Mat
4036,2,0,1,Shelf
4036,2,0,2,Does not play music
4036,2,0,3,No lighting
4036,2,0,4,
4036,2,0,5,Mat
4036,2,1,1,Shelf
4036,2,1,2,Does not play music
4036,2,1,3,No lighting
4036,2,1,4,Southwestern flair
4036,2,1,5,Mat
4036,2,2,1,Shelf
4036,2,2,2,Does not play music
4036,2,2,3,No lighting
4036,2,2,4,Geometric print
4036,2,2,5,Mat
4036,2,3,1,Shelf
4036,2,3,2,Does not play music
4036,2,3,3,No lighting
4036,2,3,4,Bears
4036,2,3,5,Mat
4036,2,4,1,Shelf
4036,2,4,2,Does not play music
4036,2,4,3,No lighting
4036,2,4,4,Quilted
4036,2,4,5,Mat
4036,3,0,1,Shelf
4036,3,0,2,Does not play music
4036,3,0,3,No lighting
4036,3,0,4,
4036,3,0,5,Mat
4036,3,1,1,Shelf
4036,3,1,2,Does not play music
4036,3,1,3,No lighting
4036,3,1,4,Southwestern flair
4036,3,1,5,Mat
4036,3,2,1,Shelf
4036,3,2,2,Does not play music
4036,3,2,3,No lighting
4036,3,2,4,Geometric print
4036,3,2,5,Mat
4036,3,3,1,Shelf
4036,3,3,2,Does not play music
4036,3,3,3,No lighting
4036,3,3,4,Bears
4036,3,3,5,Mat
4036,3,4,1,Shelf
4036,3,4,2,Does not play music
4036,3,4,3,No lighting
4036,3,4,4,Quilted
4036,3,4,5,Mat
4040,0,0,1,Table
4040,0,0,2,Does not play music
4040,0,0,3,No lighting
4040,0,0,4,
4040,0,0,5,Placemats
4040,0,1,1,Table
4040,0,1,2,Does not play music
4040,0,1,3,No lighting
4040,0,1,4,Southwestern flair
4040,0,1,5,Placemats
4040,0,2,1,Table
4040,0,2,2,Does not play music
4040,0,2,3,No lighting
4040,0,2,4,Geometric print
4040,0,2,5,Placemats
4040,0,3,1,Table
4040,0,3,2,Does not play music
4040,0,3,3,No lighting
4040,0,3,4,Bears
4040,0,3,5,Placemats
4040,0,4,1,Table
4040,0,4,2,Does not play music
4040,0,4,3,No lighting
4040,0,4,4,Quilted
4040,0,4,5,Placemats
4040,1,0,1,Table
4040,1,0,2,Does not play music
4040,1,0,3,No lighting
4040,1,0,4,
4040,1,0,5,Placemats
4040,1,1,1,Table
4040,1,1,2,Does not play music
4040,1,1,3,No lighting
4040,1,1,4,Southwestern flair
4040,1,1,5,Placemats
4040,1,2,1,Table
4040,1,2,2,Does not play music
4040,1,2,3,No lighting
4040,1,2,4,Geometric print
4040,1,2,5,Placemats
4040,1,3,1,Table
4040,1,3,2,Does not play music
4040,1,3,3,No lighting
4040,1,3,4,Bears
4040,1,3,5,Placemats
4040,1,4,1,Table
4040,1,4,2,Does not play music
4040,1,4,3,No lighting
4040,1,4,4,Quilted
4040,1,4,5,Placemats
4040,2,0,1,Table
4040,2,0,2,Does not play music
4040,2,0,3,No lighting
4040,2,0,4,
4040,2,0,5,Placemats
4040,2,1,1,Table
4040,2,1,2,Does not play music
4040,2,1,3,No lighting
4040,2,1,4,Southwestern flair
4040,2,1,5,Placemats
4040,2,2,1,Table
4040,2,2,2,Does not play music
4040,2,2,3,No lighting
4040,2,2,4,Geometric print
4040,2,2,5,Placemats
4040,2,3,1,Table
4040,2,3,2,Does not play music
4040,2,3,3,No lighting
4040,2,3,4,Bears
4040,2,3,5,Placemats
4040,2,4,1,Table
4040,2,4,2,Does not play music
4040,2,4,3,No lighting
4040,2,4,4,Quilted
4040,2,4,5,Placemats
4040,3,0,1,Table
4040,3,0,2,Does not play music
4040,3,0,3,No lighting
4040,3,0,4,
4040,3,0,5,Placemats
4040,3,1,1,Table
4040,3,1,2,Does not play music
4040,3,1,3,No lighting
4040,3,1,4,Southwestern flair
4040,3,1,5,Placemats
4040,3,2,1,Table
4040,3,2,2,Does not play music
4040,3,2,3,No lighting
4040,3,2,4,Geometric print
4040,3,2,5,Placemats
4040,3,3,1,Table
4040,3,3,2,Does not play music
4040,3,3,3,No lighting
4040,3,3,4,Bears
4040,3,3,5,Placemats
4040,3,4,1,Table
4040,3,4,2,Does not play music
4040,3,4,3,No lighting
4040,3,4,4,Quilted
4040,3,4,5,Placemats
4044,0,0,1,Sofa
4044,0,0,2,Does not play music
4044,0,0,3,No lighting
4044,0,0,4,
4044,0,0,5,Cushions
4044,0,1,1,Sofa
4044,0,1,2,Does not play music
4044,0,1,3,No lighting
4044,0,1,4,Southwestern flair
4044,0,1,5,Cushions
4044,0,2,1,Sofa
4044,0,2,2,Does not play music
4044,0,2,3,No lighting
4044,0,2,4,Geometric print
4044,0,2,5,Cushions
4044,0,3,1,Sofa
4044,0,3,2,Does not play music
4044,0,3,3,No lighting
4044,0,3,4,Bears
4044,0,3,5,Cushions
4044,0,4,1,Sofa
4044,0,4,2,Does not play music
4044,0,4,3,No lighting
4044,0,4,4,Quilted
4044,0,4,5,Cushions
4044,1,0,1,Sofa
4044,1,0,2,Does not play music
4044,1,0,3,No lighting
4044,1,0,4,
4044,1,0,5,Cushions
4044,1,1,1,Sofa
4044,1,1,2,Does not play music
4044,1,1,3,No lighting
4044,1,1,4,Southwestern flair
4044,1,1,5,Cushions
4044,1,2,1,Sofa
4044,1,2,2,Does not play music
4044,1,2,3,No lighting
4044,1,2,4,Geometric print
4044,1,2,5,Cushions
4044,1,3,1,Sofa
4044,1,3,2,Does not play music
4044,1,3,3,No lighting
4044,1,3,4,Bears
4044,1,3,5,Cushions
4044,1,4,1,Sofa
4044,1,4,2,Does not play music
4044,1,4,3,No lighting
4044,1,4,4,Quilted
4044,1,4,5,Cushions
4044,2,0,1,Sofa
4044,2,0,2,Does not play music
4044,2,0,3,No lighting
4044,2,0,4,
4044,2,0,5,Cushions
4044,2,1,1,Sofa
4044,2,1,2,Does not play music
4044,2,1,3,No lighting
4044,2,1,4,Southwestern flair
4044,2,1,5,Cushions
4044,2,2,1,Sofa
4044,2,2,2,Does not play music
4044,2,2,3,No lighting
4044,2,2,4,Geometric print
4044,2,2,5,Cushions
4044,2,3,1,Sofa
4044,2,3,2,Does not play music
4044,2,3,3,No lighting
4044,2,3,4,Bears
4044,2,3,5,Cushions
4044,2,4,1,Sofa
4044,2,4,2,Does not play music
4044,2,4,3,No lighting
4044,2,4,4,Quilted
4044,2,4,5,Cushions
4044,3,0,1,Sofa
4044,3,0,2,Does not play music
4044,3,0,3,No lighting
4044,3,0,4,
4044,3,0,5,Cushions
4044,3,1,1,Sofa
4044,3,1,2,Does not play music
4044,3,1,3,No lighting
4044,3,1,4,Southwestern flair
4044,3,1,5,Cushions
4044,3,2,1,Sofa
4044,3,2,2,Does not play music
4044,3,2,3,No lighting
4044,3,2,4,Geometric print
4044,3,2,5,Cushions
4044,3,3,1,Sofa
4044,3,3,2,Does not play music
4044,3,3,3,No lighting
4044,3,3,4,Bears
4044,3,3,5,Cushions
4044,3,4,1,Sofa
4044,3,4,2,Does not play music
4044,3,4,3,No lighting
4044,3,4,4,Quilted
4044,3,4,5,Cushions
4035,0,0,1,Bed
4035,0,0,2,Does not play music
4035,0,0,3,No lighting
4035,0,0,4,
4035,0,0,5,Pillow
4035,0,1,1,Bed
4035,0,1,2,Does not play music
4035,0,1,3,No lighting
4035,0,1,4,Southwestern flair
4035,0,1,5,Pillow
4035,0,2,1,Bed
4035,0,2,2,Does not play music
4035,0,2,3,No lighting
4035,0,2,4,Geometric print
4035,0,2,5,Pillow
4035,0,3,1,Bed
4035,0,3,2,Does not play music
4035,0,3,3,No lighting
4035,0,3,4,Bears
4035,0,3,5,Pillow
4035,0,4,1,Bed
4035,0,4,2,Does not play music
4035,0,4,3,No lighting
4035,0,4,4,Quilted
4035,0,4,5,Pillow
4035,1,0,1,Bed
4035,1,0,2,Does not play music
4035,1,0,3,No lighting
4035,1,0,4,
4035,1,0,5,Pillow
4035,1,1,1,Bed
4035,1,1,2,Does not play music
4035,1,1,3,No lighting
4035,1,1,4,Southwestern flair
4035,1,1,5,Pillow
4035,1,2,1,Bed
4035,1,2,2,Does not play music
4035,1,2,3,No lighting
4035,1,2,4,Geometric print
4035,1,2,5,Pillow
4035,1,3,1,Bed
4035,1,3,2,Does not play music
4035,1,3,3,No lighting
4035,1,3,4,Bears
4035,1,3,5,Pillow
4035,1,4,1,Bed
4035,1,4,2,Does not play music
4035,1,4,3,No lighting
4035,1,4,4,Quilted
4035,1,4,5,Pillow
4035,2,0,1,Bed
4035,2,0,2,Does not play music
4035,2,0,3,No lighting
4035,2,0,4,
4035,2,0,5,Pillow
4035,2,1,1,Bed
4035,2,1,2,Does not play music
4035,2,1,3,No lighting
4035,2,1,4,Southwestern flair
4035,2,1,5,Pillow
4035,2,2,1,Bed
4035,2,2,2,Does not play music
4035,2,2,3,No lighting
4035,2,2,4,Geometric print
4035,2,2,5,Pillow
4035,2,3,1,Bed
4035,2,3,2,Does not play music
4035,2,3,3,No lighting
4035,2,3,4,Bears
4035,2,3,5,Pillow
4035,2,4,1,Bed
4035,2,4,2,Does not play music
4035,2,4,3,No lighting
4035,2,4,4,Quilted
4035,2,4,5,Pillow
4035,3,0,1,Bed
4035,3,0,2,Does not play music
4035,3,0,3,No lighting
4035,3,0,4,
4035,3,0,5,Pillow
4035,3,1,1,Bed
4035,3,1,2,Does not play music
4035,3,1,3,No lighting
4035,3,1,4,Southwestern flair
4035,3,1,5,Pillow
4035,3,2,1,Bed
4035,3,2,2,Does not play music
4035,3,2,3,No lighting
4035,3,2,4,Geometric print
4035,3,2,5,Pillow
4035,3,3,1,Bed
4035,3,3,2,Does not play music
4035,3,3,3,No lighting
4035,3,3,4,Bears
4035,3,3,5,Pillow
4035,3,4,1,Bed
4035,3,4,2,Does not play music
4035,3,4,3,No lighting
4035,3,4,4,Quilted
4035,3,4,5,Pillow
4043,0,0,1,Table
4043,0,0,2,Does not play music
4043,0,0,3,No lighting
4043,0,0,4,
4043,0,0,5,Tablecloth
4043,0,1,1,Table
4043,0,1,2,Does not play music
4043,0,1,3,No lighting
4043,0,1,4,Southwestern flair
4043,0,1,5,Tablecloth
4043,0,2,1,Table
4043,0,2,2,Does not play music
4043,0,2,3,No lighting
4043,0,2,4,Geometric print
4043,0,2,5,Tablecloth
4043,0,3,1,Table
4043,0,3,2,Does not play music
4043,0,3,3,No lighting
4043,0,3,4,Bears
4043,0,3,5,Tablecloth
4043,0,4,1,Table
4043,0,4,2,Does not play music
4043,0,4,3,No lighting
4043,0,4,4,Quilted
4043,0,4,5,Tablecloth
4043,1,0,1,Table
4043,1,0,2,Does not play music
4043,1,0,3,No lighting
4043,1,0,4,
4043,1,0,5,Tablecloth
4043,1,1,1,Table
4043,1,1,2,Does not play music
4043,1,1,3,No lighting
4043,1,1,4,Southwestern flair
4043,1,1,5,Tablecloth
4043,1,2,1,Table
4043,1,2,2,Does not play music
4043,1,2,3,No lighting
4043,1,2,4,Geometric print
4043,1,2,5,Tablecloth
4043,1,3,1,Table
4043,1,3,2,Does not play music
4043,1,3,3,No lighting
4043,1,3,4,Bears
4043,1,3,5,Tablecloth
4043,1,4,1,Table
4043,1,4,2,Does not play music
4043,1,4,3,No lighting
4043,1,4,4,Quilted
4043,1,4,5,Tablecloth
4043,2,0,1,Table
4043,2,0,2,Does not play music
4043,2,0,3,No lighting
4043,2,0,4,
4043,2,0,5,Tablecloth
4043,2,1,1,Table
4043,2,1,2,Does not play music
4043,2,1,3,No lighting
4043,2,1,4,Southwestern flair
4043,2,1,5,Tablecloth
4043,2,2,1,Table
4043,2,2,2,Does not play music
4043,2,2,3,No lighting
4043,2,2,4,Geometric print
4043,2,2,5,Tablecloth
4043,2,3,1,Table
4043,2,3,2,Does not play music
4043,2,3,3,No lighting
4043,2,3,4,Bears
4043,2,3,5,Tablecloth
4043,2,4,1,Table
4043,2,4,2,Does not play music
4043,2,4,3,No lighting
4043,2,4,4,Quilted
4043,2,4,5,Tablecloth
4043,3,0,1,Table
4043,3,0,2,Does not play music
4043,3,0,3,No lighting
4043,3,0,4,
4043,3,0,5,Tablecloth
4043,3,1,1,Table
4043,3,1,2,Does not play music
4043,3,1,3,No lighting
4043,3,1,4,Southwestern flair
4043,3,1,5,Tablecloth
4043,3,2,1,Table
4043,3,2,2,Does not play music
4043,3,2,3,No lighting
4043,3,2,4,Geometric print
4043,3,2,5,Tablecloth
4043,3,3,1,Table
4043,3,3,2,Does not play music
4043,3,3,3,No lighting
4043,3,3,4,Bears
4043,3,3,5,Tablecloth
4043,3,4,1,Table
4043,3,4,2,Does not play music
4043,3,4,3,No lighting
4043,3,4,4,Quilted
4043,3,4,5,Tablecloth
5973,0,0,1,Ranch
5973,0,0,2,Does not play music
5973,0,0,3,No lighting
5973,0,0,4,
5973,0,0,5,
5973,1,0,1,Ranch
5973,1,0,2,Does not play music
5973,1,0,3,No lighting
5973,1,0,4,
5973,1,0,5,
5973,2,0,1,Ranch
5973,2,0,2,Does not play music
5973,2,0,3,No lighting
5973,2,0,4,
5973,2,0,5,
5973,3,0,1,Ranch
5973,3,0,2,Does not play music
5973,3,0,3,No lighting
5973,3,0,4,
5973,3,0,5,
4038,0,0,1,Chair
4038,0,0,2,Does not play music
4038,0,0,3,No lighting
4038,0,0,4,
4038,0,0,5,
4038,1,0,1,Chair
4038,1,0,2,Does not play music
4038,1,0,3,No lighting
4038,1,0,4,
4038,1,0,5,
4038,2,0,1,Chair
4038,2,0,2,Does not play music
4038,2,0,3,No lighting
4038,2,0,4,
4038,2,0,5,
4038,3,0,1,Chair
4038,3,0,2,Does not play music
4038,3,0,3,No lighting
4038,3,0,4,
4038,3,0,5,
4080,0,0,1,Bathtub
4080,0,0,2,Does not play music
4080,0,0,3,No lighting
4080,0,0,4,
4080,0,0,5,
4080,1,0,1,Bathtub
4080,1,0,2,Does not play music
4080,1,0,3,No lighting
4080,1,0,4,
4080,1,0,5,
4080,2,0,1,Bathtub
4080,2,0,2,Does not play music
4080,2,0,3,No lighting
4080,2,0,4,
4080,2,0,5,
4080,3,0,1,Bathtub
4080,3,0,2,Does not play music
4080,3,0,3,No lighting
4080,3,0,4,
4080,3,0,5,
4080,4,0,1,Bathtub
4080,4,0,2,Does not play music
4080,4,0,3,No lighting
4080,4,0,4,
4080,4,0,5,
4080,5,0,1,Bathtub
4080,5,0,2,Does not play music
4080,5,0,3,No lighting
4080,5,0,4,
4080,5,0,5,
4080,6,0,1,Bathtub
4080,6,0,2,Does not play music
4080,6,0,3,No lighting
4080,6,0,4,
4080,6,0,5,
7681,0,0,1,Japanese Style
7681,0,0,2,Does not play music
7681,0,0,3,No lighting
7681,0,0,4,Checkered
7681,0,0,5,Knitting
7681,0,1,1,Japanese Style
7681,0,1,2,Does not play music
7681,0,1,3,No lighting
7681,0,1,4,Goldfish
7681,0,1,5,Knitting
7681,0,2,1,Japanese Style
7681,0,2,2,Does not play music
7681,0,2,3,No lighting
7681,0,2,4,Camellia
7681,0,2,5,Knitting
7681,0,3,1,Japanese Style
7681,0,3,2,Does not play music
7681,0,3,3,No lighting
7681,0,3,4,Chain print
7681,0,3,5,Knitting
1029,0,0,1,Japanese Style
1029,0,0,2,Does not play music
1029,0,0,3,No lighting
1029,0,0,4,Plain
1029,0,0,5,Screen
1029,0,1,1,Japanese Style
1029,0,1,2,Does not play music
1029,0,1,3,No lighting
1029,0,1,4,Spring
1029,0,1,5,Screen
1029,0,2,1,Japanese Style
1029,0,2,2,Does not play music
1029,0,2,3,No lighting
1029,0,2,4,Summer
1029,0,2,5,Screen
1029,0,3,1,Japanese Style
1029,0,3,2,Does not play music
1029,0,3,3,No lighting
1029,0,3,4,Fall
1029,0,3,5,Screen
1029,0,4,1,Japanese Style
1029,0,4,2,Does not play music
1029,0,4,3,No lighting
1029,0,4,4,Winter
1029,0,4,5,Screen
1029,1,0,1,Japanese Style
1029,1,0,2,Does not play music
1029,1,0,3,No lighting
1029,1,0,4,Plain
1029,1,0,5,Screen
1029,1,1,1,Japanese Style
1029,1,1,2,Does not play music
1029,1,1,3,No lighting
1029,1,1,4,Spring
1029,1,1,5,Screen
1029,1,2,1,Japanese Style
1029,1,2,2,Does not play music
1029,1,2,3,No lighting
1029,1,2,4,Summer
1029,1,2,5,Screen
1029,1,3,1,Japanese Style
1029,1,3,2,Does not play music
1029,1,3,3,No lighting
